index,classifier,ENC_HOMICIDIO,ENC_HURTO,ENC_FATRAPORTE_ARMAS_MUNICIONES,ENC_TRAFAPORTE_ESTUPEFACIENTES,ENC_CONCIERTO_DELINQUIR,ENC_FATRAPORTE_ARMAS_ACCESORIOS_MUNICIONES,ENC_ACTOS_SEXUALES_MENOR_14,ENC_ACC_CARNAL_14,ENC_ANNO_INGRESO,ENC_INTRAMUROS,ENC_MESES_CONDENA,ENC_RANGOS_EDAD_INPEC,ENC_GENERO,ENC_NIVEL_EDUCATIVO,ENC_REGIONAL_CENTRAL,ENC_REGIONAL_OCCIDENTE,ENC_REGIONAL_NOROESTE,ENC_REGIONAL_NORTE,ENC_REGIONAL_ORIENTE,ENC_REGIONAL_VIEJO_CALDAS
3907,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,7.0,,6.0,,,,,,
4116,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,6.0,,6.0,,,,,,
3519,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2016.0,,202.0,6.0,,5.0,,,,,,
134,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,,,67.0,,,,,,,,,
3763,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,202.0,1.0,,4.0,,,,,,
976,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2019.0,,,,,,,,,,,
2897,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,2014.0,,36.0,1.0,0.0,4.0,,1.0,1.0,1.0,1.0,1.0
4744,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,1.0,,2017.0,,202.0,7.0,,5.0,,,,,,
3334,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,8.0,,,,,,,,
1576,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,202.0,6.0,,6.0,,,,,,
3857,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,7.0,,6.0,,,,,,
4823,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2014.0,,720.0,7.0,,,,,,,,
4156,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,1.0,1.0,,,2016.0,,202.0,7.0,,4.0,,1.0,1.0,,,
1582,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,,,67.0,,,,,,,,,
1035,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,202.0,7.0,,6.0,,,,,,
4915,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,0.0,,1.0,1.0,,,,2016.0,,202.0,1.0,,,,,,,,
70,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,202.0,7.0,,6.0,,,,,,
2852,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2016.0,,202.0,6.0,,5.0,,,,,,
1818,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,1.0,1.0,1.0,,,2020.0,0.0,202.0,6.0,0.0,6.0,1.0,,1.0,,,
1190,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,6.0,,6.0,,,,,,
2177,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
1479,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2016.0,,202.0,7.0,,6.0,,,,,,
2746,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2020.0,,202.0,7.0,,5.0,,,,,,
304,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,202.0,7.0,,6.0,,,,,,
3525,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,,,67.0,,,2.0,,,,,,
724,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,1.0,,,1.0,1.0,,1.0,1.0,2016.0,,202.0,7.0,,4.0,,1.0,1.0,,1.0,1.0
759,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,7.0,,,,,,,,
2734,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2016.0,,202.0,7.0,,5.0,,,,,,
2791,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,6.0,,6.0,,,,,,
22,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2014.0,,202.0,7.0,,,,,,,,
3412,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,202.0,8.0,,6.0,,,,,,
2991,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,7.0,,6.0,,,,,,
2529,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2016.0,,202.0,6.0,,5.0,,,,,,
1852,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,7.0,,6.0,,,,,,
1579,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,,,67.0,3.0,,,,,,,,
5,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,202.0,7.0,,,,,,,,
1210,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,,,67.0,2.0,,,,,,,,
4115,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,202.0,7.0,,6.0,,,,,,
2448,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
612,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,1.0,,,1.0,1.0,,1.0,,2015.0,0.0,202.0,1.0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,
47,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,7.0,,6.0,,,,,,
4779,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,1.0,,1.0,2020.0,,202.0,7.0,,4.0,,,1.0,,1.0,1.0
1565,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2016.0,,202.0,7.0,,5.0,,,,,,
1929,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2016.0,,202.0,6.0,,6.0,,,,,,
3775,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,1.0,,5.0,,,,,,
2751,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,1.0,1.0,1.0,1.0,1.0,2020.0,,720.0,2.0,0.0,5.0,1.0,1.0,1.0,,1.0,1.0
225,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
3064,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2016.0,,202.0,7.0,,5.0,,,,,,
2310,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,1.0,1.0,1.0,1.0,2016.0,0.0,202.0,7.0,,4.0,1.0,1.0,1.0,1.0,1.0,
3637,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2016.0,,202.0,7.0,,5.0,,,,,,
3046,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,202.0,6.0,,5.0,,,,,,
1684,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,1.0,,,,1.0,1.0,,,2020.0,0.0,202.0,7.0,0.0,5.0,1.0,1.0,,,1.0,1.0
669,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2014.0,,720.0,7.0,,,,,,,,
4055,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,202.0,8.0,,,,,,,,
3467,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2016.0,,202.0,7.0,,5.0,,,,,,
3233,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,7.0,,6.0,,,,,,
283,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,202.0,6.0,,6.0,,,,,,
471,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,720.0,7.0,,6.0,,,,,,
3028,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,1.0,,,,,2016.0,,202.0,6.0,,6.0,,,,,,
1893,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2016.0,,202.0,7.0,,5.0,,,,,,
2524,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,,,,2.0,,,,,,,,
4495,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,,,67.0,,,,,0.0,,,,
4455,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2015.0,,202.0,7.0,,5.0,,,,,,
1813,QuadraticDiscriminantAnalysis_SMOTE_HYPERPARAMETER,,,,,,,,,2014.0,,720.0,7.0,,,,,,,,
3579,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,1.0,,,,,,,,1.0,,,,,,,,,,
3232,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,1.0,,,,0.0,,1.0,,2015.0,0.0,,1.0,,3.0,,,1.0,,,
3670,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,1.0,,1.0,,,,2021.0,,,4.0,1.0,,,,,1.0,0.0,
1959,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,,,720.0,,,,,,,,,
3839,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,1.0,,,,,1.0,,,,,,,,
1055,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
4917,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,1.0,0.0,,,,1.0,1.0,,2018.0,0.0,67.0,,,2.0,,,1.0,,1.0,1.0
1611,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,1.0,1.0,,,,,,,,67.0,,,3.0,,1.0,0.0,1.0,,
4622,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,0.0,1.0,,1.0,,,,,,,109.0,3.0,,3.0,,1.0,,,,
777,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,1.0,1.0,,1.0,,,,2019.0,,,,,3.0,1.0,,,,,
4042,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
1792,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,1.0,,,,,,1.0,,2012.0,,67.0,,,,,,,,,
907,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,1.0,,2012.0,0.0,720.0,2.0,,2.0,,,,,,
4741,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,1.0,,2015.0,0.0,,1.0,,2.0,,,,,,
1470,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,2021.0,,,,,5.0,,,,,,
435,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,1.0,0.0,,,,,1.0,,2015.0,,67.0,,,3.0,,,1.0,,,
4705,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,1.0,1.0,,1.0,,,,,1.0,,,,5.0,,,,1.0,,
2620,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,1.0,,2012.0,,,1.0,,,,,,,,
4239,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,,,,2.0,,,,,,,,
3068,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,1.0,,2012.0,,,1.0,,,,,,,,
120,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,1.0,,,,,,1.0,,2018.0,,67.0,2.0,,3.0,,,1.0,,1.0,
3903,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,1.0,,,,,,1.0,,2018.0,0.0,202.0,1.0,0.0,3.0,,,,,,
3140,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,1.0,,,,0.0,,1.0,,2018.0,0.0,,1.0,,,,,1.0,,,
1616,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,,,,,,5.0,,,,,,
1819,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
4423,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,0.0,1.0,,1.0,,1.0,,,2019.0,,67.0,,,5.0,,1.0,,,,
476,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,0.0,,,,,,,,,,,,,,,,,,,
3051,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,1.0,1.0,,1.0,,,,2021.0,,,2.0,,,,1.0,,1.0,,
1175,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,1.0,,,,,,1.0,,2015.0,0.0,67.0,2.0,,2.0,,,1.0,,,
2588,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,1.0,1.0,,2015.0,0.0,,1.0,,2.0,,,1.0,,1.0,
2936,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
3500,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,1.0,,2012.0,0.0,,1.0,,,,,,,,
3733,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,1.0,0.0,,,,,1.0,,2015.0,,720.0,1.0,,,,,,,,
3712,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
2622,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,1.0,,,,,,1.0,,2018.0,0.0,67.0,1.0,,2.0,,,1.0,,,
4689,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,0.0,,,,,,2018.0,0.0,720.0,1.0,,2.0,,,1.0,,,
2719,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,0.0,0.0,,,,,,2012.0,0.0,720.0,2.0,0.0,2.0,,,1.0,1.0,1.0,1.0
1661,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,0.0,,,,,,2015.0,0.0,202.0,2.0,,2.0,,,1.0,1.0,1.0,
2450,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,1.0,,2015.0,0.0,,1.0,,,,,,,,
3921,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,1.0,,,,,,,2019.0,,,,1.0,3.0,,,,,,
3037,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,1.0,,2015.0,0.0,,1.0,,2.0,,,,,1.0,
1823,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,1.0,,,,0.0,1.0,1.0,,2018.0,0.0,720.0,1.0,0.0,3.0,,,,,,1.0
3300,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,1.0,,2018.0,0.0,720.0,2.0,,2.0,,,,,,
3486,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,1.0,,2012.0,,,1.0,,,,,,,,
4755,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,1.0,,,,,,1.0,,2015.0,0.0,,2.0,,2.0,,,1.0,,,
1911,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,1.0,,2015.0,,,1.0,0.0,,,,,,,
4814,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
227,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,1.0,1.0,,,,,,2019.0,,36.0,3.0,0.0,5.0,1.0,,,,,
1254,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,1.0,,,,0.0,,1.0,,2018.0,0.0,720.0,2.0,0.0,2.0,,,,,,
3324,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
2898,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,1.0,,,,,,1.0,,2015.0,0.0,720.0,2.0,,2.0,,,1.0,,,
2528,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,2012.0,0.0,720.0,1.0,,,,,,,,
742,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,1.0,,,,,1.0,1.0,,2018.0,0.0,,1.0,,2.0,,,1.0,,1.0,
537,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,1.0,,,,,,1.0,,2018.0,0.0,720.0,1.0,,,,,,,,
1118,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,1.0,,2012.0,,720.0,1.0,,,,,,,,
1708,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,1.0,,2018.0,0.0,,2.0,,2.0,,,,,,
3756,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,1.0,,,,,1.0,1.0,,2018.0,,720.0,2.0,,2.0,,,1.0,0.0,1.0,1.0
2676,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,0.0,,,,1.0,,2018.0,0.0,720.0,2.0,,2.0,,,1.0,,1.0,
195,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,1.0,,,,0.0,1.0,1.0,,2015.0,0.0,67.0,2.0,,2.0,,,,,1.0,1.0
2151,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,1.0,1.0,,1.0,,,,2019.0,,202.0,,,5.0,,,,,,
2520,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
2651,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,0.0,,,,,,,,,1.0,109.0,,,5.0,,,,,,
1123,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,1.0,,2012.0,0.0,,1.0,,,,,,,,
3090,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,1.0,1.0,0.0,,,,,2019.0,,36.0,5.0,,5.0,1.0,1.0,0.0,1.0,,
1615,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,1.0,,2015.0,0.0,,1.0,0.0,,,,,,,
629,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,1.0,,,,0.0,1.0,1.0,,2018.0,0.0,,1.0,1.0,2.0,,,1.0,,1.0,
1497,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,2012.0,0.0,,2.0,,,,,,,,
4572,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
1338,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,1.0,1.0,,,,,,,,,4.0,,,1.0,,,,,
4841,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,0.0,,,,,,,,2021.0,1.0,109.0,,,,,,,,,
3784,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,1.0,,,,,,1.0,,2018.0,0.0,51.0,1.0,,,,,1.0,,,
4543,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,1.0,0.0,,,,,1.0,,2018.0,0.0,67.0,,,2.0,,,1.0,,1.0,
4879,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,1.0,,2018.0,0.0,,1.0,0.0,,,,,,,
2660,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,2012.0,,,,,,,,,,,
2946,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,1.0,,2018.0,0.0,720.0,2.0,,2.0,,,1.0,,1.0,1.0
1230,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,1.0,,,,,,,2019.0,1.0,109.0,,,5.0,,,,,,
4732,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,1.0,,,0.0,720.0,,,2.0,,,,,,
4633,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
2118,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,1.0,0.0,,,,,1.0,,,0.0,202.0,1.0,0.0,,,,,,,
1586,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
584,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,0.0,,,,,,,,,,,,,
3739,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,1.0,,,,0.0,,1.0,,2012.0,0.0,67.0,2.0,0.0,2.0,,,,,,
1567,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,1.0,0.0,0.0,,,,,,2015.0,,720.0,1.0,0.0,3.0,,,,,,
483,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,1.0,,,,,,,,,,2.0,,,1.0,,,,,
3601,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,1.0,1.0,,2015.0,0.0,,1.0,,2.0,,,1.0,,1.0,
381,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,1.0,,2018.0,0.0,720.0,2.0,,3.0,,,1.0,,,
802,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,0.0,,1.0,,2015.0,0.0,720.0,2.0,,2.0,,0.0,1.0,1.0,1.0,
1785,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,1.0,,2012.0,,,1.0,,,,,,,,
7,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,1.0,,2018.0,0.0,,1.0,,2.0,,,,,,
1889,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,1.0,1.0,,1.0,,,,2019.0,,202.0,4.0,,5.0,,1.0,,,,
1181,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,1.0,1.0,,,,,,,,,,,5.0,,,,1.0,,
3003,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,1.0,,,,,1.0,1.0,,2018.0,0.0,202.0,1.0,,2.0,,,1.0,,1.0,1.0
3867,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,1.0,,,0.0,,1.0,,,,,,,,
1822,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
2362,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,1.0,,2012.0,,,1.0,,,,,,,,
2817,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
4587,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,0.0,1.0,1.0,1.0,1.0,,,,2021.0,,67.0,,,5.0,,1.0,,,,0.0
3188,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,1.0,,,,,1.0,1.0,,2018.0,0.0,720.0,1.0,,2.0,,,1.0,,1.0,1.0
3575,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
1083,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,1.0,0.0,,1.0,,1.0,1.0,,2015.0,,67.0,,,2.0,,,1.0,,1.0,1.0
2415,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
2963,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
3912,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,1.0,,2012.0,0.0,720.0,1.0,0.0,,,,,,,
2196,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,1.0,0.0,,,,,1.0,,2012.0,0.0,,1.0,0.0,,,,,,,
1050,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,1.0,,,0.0,,1.0,,,,,,,,
3215,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,1.0,0.0,,,,,1.0,,2018.0,0.0,67.0,,0.0,,,,1.0,,1.0,
1125,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,,,720.0,,,,,,,,,
3974,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,1.0,,,1.0,0.0,1.0,1.0,,2018.0,,202.0,2.0,,2.0,0.0,,1.0,,1.0,1.0
1160,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,1.0,,,,0.0,,1.0,,2015.0,0.0,,2.0,0.0,2.0,,,,,,
2279,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,1.0,,0.0,,,,,,2018.0,,202.0,1.0,0.0,,,,1.0,0.0,,1.0
2919,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,1.0,,,,,,,,,,,,,
4158,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,1.0,,,,,,,,1.0,,5.0,,,,1.0,,1.0,,
2731,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,1.0,,2012.0,,,1.0,,,,,,,,
4862,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,1.0,,,,,1.0,,,,,,,,
1987,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,1.0,,,,0.0,,1.0,,2015.0,0.0,202.0,2.0,0.0,2.0,,,,,,
156,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,1.0,,,,0.0,,1.0,,2015.0,0.0,,2.0,,2.0,,,1.0,,1.0,
2844,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,2012.0,0.0,720.0,2.0,,2.0,,,,,,
3420,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
4228,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,
2914,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,1.0,,2015.0,0.0,,1.0,,,,,,,,
3385,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,,,,2.0,0.0,5.0,,,,,,
619,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,1.0,,,,,,1.0,,2018.0,,67.0,2.0,,2.0,,,1.0,,1.0,
258,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,,,,,720.0,,,,,,,,,
2991,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,1.0,,2012.0,0.0,,2.0,,,,,,,,
4542,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,1.0,,,,,,,,2012.0,,720.0,1.0,,,,,,,,
3871,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,1.0,,2012.0,,,,,,,,,,,
4765,XGBClassifier_BAL_GAN_FAIR_HYPERPARAMETER,,,,,,,1.0,,2012.0,0.0,67.0,1.0,,,,,,,,
