index,classifier,POS_CON_ENC,BEN_TRV_ENC,BEN_FA_ENC,BEN_FPT_ENC,BEN_PDT_ENC,POS_SPU_ENC,REG_SAL_ENC,SEXO_ENC,NIV_EDU_ENC,POS_SSO_ENC,GRUPO_ETAR_ENC_Entre 18 y 25 años,GRUPO_ETAR_ENC_Entre 26 y 40 años,GRUPO_ETAR_ENC_Entre 41 y 60 años,GRUPO_ETAR_ENC_Mayor de 60 años,EX_GRUPO_ENC_AUC,EX_GRUPO_ENC_ELN,EX_GRUPO_ENC_EPL,EX_GRUPO_ENC_ERG,EX_GRUPO_ENC_ERP,EX_GRUPO_ENC_FARC,TIP_VIV_ENC_Apartamento,TIP_VIV_ENC_Casa,TIP_VIV_ENC_Casa_Lote,TIP_VIV_ENC_Finca,TIP_VIV_ENC_Habitacion,TIP_VIV_ENC_Otro,TIP_VIV_ENC_Rancho,TIP_VIV_ENC_Vivienda indigena,REG_VIV_ENC_Familiar,REG_VIV_ENC_No_Registra,REG_VIV_ENC_Otra_forma,REG_VIV_ENC_Sana_posesión_título,REG_VIV_ENC_arriendo_subarriendo,REG_VIV_ENC_usufructo,OCU_ECO_ENC_Desocupados,OCU_ECO_ENC_Ocupados_Informal,DEP_RES_ENC,MUN_RES_ENC,NUM_HIJOS_NOR,AÑO_ING_NOR
3250,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2204,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,,,,1.0,0.0,1.0,0.0,4.0,,,,0.0,1.0,0.0,1.0,,,,1.0,,1.0,1.0,,1.0,1.0,,,,,1.0,,0.0,,,,0.0472201422688131,0.0211063272182703,2.0,
527,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1323,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1548,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,1.0,,,,,0.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
1007,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3586,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3740,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4235,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,1.0,,,,,0.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,
2230,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,0.0,,1.0,,,,,1.0,,,,,1.0,,,0.2119992512167727,,0.0,2010.0
3298,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,1.0,,,,1.0,0.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,
889,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3456,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
